Značka,Model,Objem (l),Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Mg,Zs,1.0,2023,5,529898,Benzín,Automatická,82
Mg,Hs,1.5,2023,21450,526900,Benzín,Automatická,119
Mg,Mg3,1.5,2024,0,519900,Hybridní,Automatická,143
Mg,Hs,1.5,2024,6,692900,Benzín,Manuální,125
Mg,Hs,1.5,2024,6,804900,Benzín,Automatická,125
Mg,Hs,1.5,2024,10,752890,Benzín,Automatická,125
Mg,Hs,1.5,2024,6,692900,Benzín,Automatická,125
Mg,Mg3,1.5,2025,0,524900,Hybridní,Automatická,143
Mg,Hs,1.5,2024,6,674900,Benzín,Manuální,125
Mg,Mg3,1.5,2024,0,569900,Hybridní,Automatická,143
Mg,Ehs,1.5,2023,3500,777000,Hybridní,Automatická,190
Mg,Hs,1.5,2024,4,822900,Benzín,Automatická,125
Mg,Mg3,1.5,2024,0,529900,Hybridní,Automatická,143
Mg,Hs,1.5,2024,6,822900,Benzín,Automatická,125
Mg,Hs,1.5,2024,2,687900,Benzín,Manuální,125
Mg,Mg3,1.5,2024,10,504890,Hybridní,Automatická,143
Mg,Mg3,1.5,2024,0,584900,Hybridní,Automatická,143
Mg,Hs,1.5,2024,6,834900,Benzín,Automatická,125
Mg,Hs,1.5,2024,0,729900,Benzín,Automatická,125
Mg,Hs,1.5,2024,5,757900,Benzín,Manuální,125
Mg,Mg3,1.5,2024,6,584900,Hybridní,Automatická,143
Mg,Ehs,1.5,2024,6,859900,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,41000,569900,Hybridní,Automatická,190
Mg,Ehs,1.5,2024,6,859900,Hybridní,Automatická,190
Mg,Zs,1.0,2024,0,515000,Benzín,Automatická,82
Mg,Mg3,1.5,2024,2,544900,Hybridní,Automatická,143
Mg,Mg3,1.5,2024,5,529900,Hybridní,Automatická,143
Mg,Zs,1.0,2024,10,534900,Benzín,Manuální,82
Mg,Mg3,1.5,2024,0,529000,Hybridní,Automatická,143
Mg,Hs,1.5,2024,6,589900,Benzín,Automatická,119
Mg,Mg3,1.5,2024,0,544000,Hybridní,Automatická,143
Mg,Zs,1.0,2023,5,509800,Benzín,Automatická,82
Mg,Zs,1.0,2023,5,525000,Benzín,Automatická,82
Mg,Hs,1.5,2024,5,673500,Benzín,Manuální,119
Mg,Hs,1.5,2024,8927,579000,Benzín,Automatická,119
Mg,Zs,1.0,2023,5,544900,Benzín,Automatická,82
Mg,Zs,1.0,2024,4,549900,Benzín,Automatická,82
Mg,Hs,1.5,2024,8,674900,Benzín,Manuální,119
Mg,Ehs,1.5,2024,250,729000,Hybridní,Automatická,190
Mg,Zs,1.0,2024,3,549900,Benzín,Automatická,82
Mitsubishi,Outlander,2.0,2008,222612,125000,Nafta,Manuální,103
Mitsubishi,Asx,1.6,2017,99885,329900,Benzín,Manuální,86
Mitsubishi,Eclipse,2.4,1996,36200,190000,Benzín,Automatická,107
Mitsubishi,Eclipse Cross,1.5,2018,72600,459999,Benzín,Automatická,120
Mitsubishi,Outlander,2.0,2016,152060,309000,Benzín,Manuální,110
Mitsubishi,Eclipse Cross,1.5,2020,70966,410000,Benzín,Manuální,120
Mitsubishi,Asx,1.6,2012,168700,198999,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2015,96200,288000,Benzín,Manuální,86
Mitsubishi,L200,2.5,2014,122000,249999,Nafta,Manuální,131
Mitsubishi,Asx,1.6,2017,98000,329000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2017,85700,291000,Benzín,Manuální,86
Mitsubishi,Space Star,1.2,2023,35169,234000,Benzín,Manuální,52
Mitsubishi,Outlander,2.3,2014,277898,180000,Nafta,Manuální,110
Mitsubishi,Outlander,2.0,2007,289100,120000,Nafta,Manuální,103
Mitsubishi,Asx,1.6,2018,75611,330000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2017,119434,269900,Benzín,Manuální,86
Mitsubishi,Outlander,2.0,2016,128000,399000,Hybridní,Automatická,149
Mitsubishi,Space Star,1.0,2018,71221,150000,Benzín,Manuální,52
Mitsubishi,Outlander,2.3,2016,104000,399000,Nafta,Automatická,110
Mitsubishi,Colt,1.3,2006,39641,89990,Benzín,Manuální,70
Mitsubishi,Grandis,2.0,2007,244125,88000,Nafta,Manuální,100
Mitsubishi,Asx,1.8,2012,263133,99900,Nafta,Manuální,85
Mitsubishi,Asx,1.6,2015,90455,229000,Benzín,Manuální,86
Mitsubishi,Outlander,2.3,2015,175369,229999,Nafta,Manuální,110
Mitsubishi,Outlander,2.3,2013,219837,199700,Nafta,Manuální,110
Mitsubishi,Asx,1.8,2011,146725,160000,Nafta,Manuální,110
Mitsubishi,Outlander,2.4,2019,86000,499000,Hybridní,Automatická,99
Mitsubishi,Grandis,2.0,2009,234929,95000,Nafta,Manuální,103
Mitsubishi,Colt,1.3,2008,160675,40000,Benzín,Manuální,70
Mitsubishi,Outlander,2.4,2009,163289,199999,Benzín,Automatická,125
Mitsubishi,Colt,1.1,2007,217035,38000,Benzín,Manuální,55
Mitsubishi,Colt,1.0,2023,2,387901,Benzín,Manuální,67
Mitsubishi,Space Star,1.2,2024,10,373760,Benzín,Automatická,52
Mitsubishi,Asx,1.6,2014,113000,223000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2018,91168,370000,Benzín,Manuální,86
Mitsubishi,Outlander,2.2,2008,275000,100000,Nafta,Manuální,115
Mitsubishi,L200,2.3,2019,201000,468900,Nafta,Manuální,110
Mitsubishi,Outlander,2.3,2019,113000,425000,Nafta,Manuální,110
Mitsubishi,Lancer,1.8,2009,187100,164900,Benzín,Manuální,105
Mitsubishi,Outlander,2.3,2018,141689,399000,Nafta,Automatická,110
Mitsubishi,Outlander,2.0,2019,95269,419000,Benzín,Automatická,110
Mitsubishi,Space Star,1.0,2015,141726,119000,Benzín,Manuální,52
Mitsubishi,Space Star,1.2,2023,20,373760,Benzín,Automatická,52
Mitsubishi,Asx,1.6,2017,130000,230000,LPG + benzín,Manuální,86
Mitsubishi,Outlander,2.0,2019,180557,368000,LPG + benzín,Manuální,110
Mitsubishi,Colt,1.0,2024,20,384960,Benzín,Manuální,67
Mitsubishi,Space Star,1.2,2023,20,313760,Benzín,Manuální,52
Mitsubishi,Space Star,1.2,2023,20,340760,Benzín,Manuální,52
Mitsubishi,Outlander,2.0,2003,127606,79900,Benzín,Manuální,100
Mitsubishi,Colt,1.0,2024,20,361959,Benzín,Manuální,49
Mitsubishi,Outlander,2.3,2016,83500,329000,Nafta,Manuální,110
Mitsubishi,Outlander,2.3,2016,206955,324000,Nafta,Manuální,110
Mitsubishi,Colt,1.0,2024,20,380960,Benzín,Manuální,67
Mitsubishi,L200,2.3,2020,268419,429000,Nafta,Manuální,110
Mitsubishi,Asx,1.6,2019,50655,379800,Benzín,Manuální,86
Mitsubishi,Space Star,1.2,2021,61000,265000,Benzín,Automatická,52
Mitsubishi,Outlander,2.0,2008,123316,128000,Nafta,Manuální,103
Mitsubishi,Asx,1.6,2016,53547,264000,Benzín,Manuální,86
Mitsubishi,Colt,1.0,2024,20,432460,Benzín,Manuální,67
Mitsubishi,Outlander,2.3,2010,277136,129000,Nafta,Manuální,130
Mitsubishi,Colt,1.3,2004,193000,44900,Benzín,Manuální,70
Mitsubishi,Asx,2.3,2016,117800,229000,Nafta,Automatická,110
Mitsubishi,Outlander,2.3,2013,201980,199900,Nafta,Manuální,110
Mitsubishi,Outlander,2.2,2014,256000,180000,Nafta,Automatická,110
Mitsubishi,Space Star,1.2,2016,57909,179900,Benzín,Manuální,59
Mitsubishi,Asx,1.6,2016,106750,274990,Nafta,Manuální,84
Mitsubishi,Asx,1.8,2010,183128,140000,Nafta,Manuální,110
Mitsubishi,Outlander,2.0,2019,93200,468000,Benzín,Automatická,110
Mitsubishi,Lancer,1.8,2009,167825,110000,Benzín,Manuální,105
Mitsubishi,Outlander,2.2,2010,158157,130000,Nafta,Manuální,115
Mitsubishi,Outlander,2.3,2012,273100,165000,Nafta,Manuální,130
Mitsubishi,Colt,1.1,2011,92837,64800,Benzín,Manuální,55
Mitsubishi,Pajero,3.5,2003,270000,105000,Benzín,Automatická,149
Mitsubishi,Asx,1.6,2014,155463,200000,Benzín,Manuální,86
Mitsubishi,Asx,2.0,2020,95000,409000,Benzín,Automatická,110
Mitsubishi,Outlander,2.2,2010,286325,139000,Nafta,Automatická,115
Mitsubishi,Asx,1.6,2017,47247,340000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2018,196000,239000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2011,131744,179900,Benzín,Manuální,86
Mitsubishi,Outlander,2.3,2017,166500,379000,Nafta,Automatická,110
Mitsubishi,Asx,2.3,2018,223644,154000,Nafta,Automatická,110
Mitsubishi,Outlander,2.3,2013,207500,199999,Nafta,Manuální,110
Mitsubishi,Outlander,2.0,2019,74188,479999,Benzín,Automatická,110
Mitsubishi,Asx,1.6,2018,139915,259990,LPG + benzín,Manuální,86
Mitsubishi,Eclipse Cross,1.5,2020,98431,379900,Benzín,Manuální,120
Mitsubishi,Asx,1.6,2016,118550,260000,Benzín,Manuální,86
Mitsubishi,Outlander,2.3,2014,216000,222000,Nafta,Automatická,110
Mitsubishi,Colt,1.3,2012,72600,49999,Benzín,Manuální,70
Mitsubishi,Asx,2.3,2015,240328,200000,Nafta,Automatická,110
Mitsubishi,Outlander,2.0,2020,69049,485000,Benzín,Manuální,110
Mitsubishi,Eclipse Cross,1.5,2018,63340,435000,Benzín,Manuální,120
Mitsubishi,Colt,1.1,2009,103375,101900,Benzín,Manuální,55
Mitsubishi,Outlander,2.3,2015,165000,289900,Nafta,Automatická,110
Mitsubishi,Outlander,2.3,2016,223305,299900,Nafta,Manuální,110
Mitsubishi,Eclipse Cross,1.5,2018,77200,419000,Benzín,Automatická,120
Mitsubishi,Asx,2.3,2014,115000,229000,Nafta,Automatická,110
Mitsubishi,Asx,1.6,2014,165424,140000,Benzín,Manuální,86
Mitsubishi,Grandis,2.0,2008,366083,67500,Nafta,Manuální,100
Mitsubishi,Colt,1.1,2009,97165,35000,Benzín,Manuální,55
Mitsubishi,Asx,1.8,2010,177820,159000,Nafta,Manuální,85
Mitsubishi,Asx,1.6,2015,117699,299000,Benzín,Manuální,86
Mitsubishi,Asx,1.8,2013,174522,159999,Nafta,Manuální,110
Mitsubishi,Outlander,2.0,2017,136153,375000,Benzín,Manuální,110
Mitsubishi,Eclipse Cross,1.5,2018,79512,459900,Benzín,Automatická,120
Mitsubishi,Space Star,1.3,2004,105800,49900,Benzín,Manuální,60
Mitsubishi,Outlander,2.2,2009,216771,120000,Nafta,Manuální,115
Mitsubishi,L200,2.5,2008,245878,274900,Nafta,Manuální,100
Mitsubishi,Colt,1.5,2006,75560,59900,Benzín,Manuální,80
Mitsubishi,Space,1.0,2020,26162,199000,Benzín,Manuální,52
Mitsubishi,Asx,1.6,2017,180000,240000,Benzín,Manuální,86
Mitsubishi,Space Star,1.0,2015,164982,99900,Benzín,Manuální,52
Mitsubishi,Asx,1.6,2015,222568,179000,Benzín,Manuální,86
Mitsubishi,L200,2.5,2008,231957,179999,Nafta,Manuální,100
Mitsubishi,Space Star,1.2,2021,45000,285000,Benzín,Automatická,52
Mitsubishi,Lancer,1.6,2011,264354,130000,Benzín,Manuální,86
Mitsubishi,Space Star,1.2,2024,3100,319900,Benzín,Manuální,52
Mitsubishi,Outlander,2.4,2019,88031,499999,Hybridní,Automatická,99
Mitsubishi,Space Star,1.2,2022,25897,330000,Benzín,Automatická,52
Mitsubishi,Outlander,2.0,2019,157000,425000,Hybridní,Automatická,99
Mitsubishi,Eclipse Cross,1.5,2018,163729,390000,Benzín,Automatická,120
Mitsubishi,Lancer,2.0,2008,130000,115000,Nafta,Manuální,103
Mitsubishi,Eclipse Cross,1.5,2019,112174,380000,Benzín,Manuální,120
Mitsubishi,Pajero,3.2,2005,230000,100000,Nafta,Manuální,118
Mitsubishi,Asx,1.6,2015,138845,215000,Benzín,Manuální,86
Mitsubishi,Outlander,2.3,2016,197006,349900,Nafta,Automatická,110
Mitsubishi,Asx,1.6,2015,70680,234900,Benzín,Manuální,86
Mitsubishi,Lancer,2.0,2009,126000,450000,Benzín,Automatická,220
Mitsubishi,Outlander,2.2,2014,163098,229000,Nafta,Manuální,110
Mitsubishi,Eclipse Cross,1.5,2018,72358,399000,Benzín,Manuální,120
Mitsubishi,Eclipse Cross,1.5,2018,79064,460000,Benzín,Automatická,120
Mitsubishi,Outlander,2.0,2009,215944,139900,Nafta,Manuální,103
Mitsubishi,Lancer,1.8,2008,196000,90000,Benzín,Manuální,105
Mitsubishi,Asx,1.8,2010,240620,159900,Nafta,Manuální,110
Mitsubishi,Space Star,1.2,2023,28471,290000,Benzín,Manuální,52
Mitsubishi,Space Star,1.2,2025,15,346760,Benzín,Manuální,52
Mitsubishi,Space Star,1.2,2025,15,373760,Benzín,Automatická,52
Mitsubishi,Asx,1.8,2013,172980,154000,Nafta,Manuální,110
Mitsubishi,Space Star,1.0,2020,43198,200000,Benzín,Manuální,52
Mitsubishi,Asx,1.6,2017,130075,270000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2017,83040,300000,Benzín,Manuální,86
Mitsubishi,Asx,2.3,2016,189000,199900,Nafta,Automatická,110
Mitsubishi,Colt,1.1,2007,192500,49000,Benzín,Manuální,55
Mitsubishi,Asx,1.8,2011,232201,110000,Nafta,Manuální,110
Mitsubishi,Space Star,1.2,2025,15,332760,Benzín,Manuální,52
Mitsubishi,Lancer,2.0,2009,405392,59900,Nafta,Manuální,103
Mitsubishi,Asx,1.3,2023,15450,448900,Benzín,Manuální,103
Mitsubishi,Outlander,2.0,2008,239977,124000,Nafta,Manuální,123
Mitsubishi,L200,2.4,2016,254441,350000,Nafta,Manuální,113
Mitsubishi,Pajero,3.2,2007,251400,199900,Nafta,Automatická,125
Mitsubishi,Outlander,2.0,2019,103272,449000,Benzín,Manuální,110
Mitsubishi,Asx,1.0,2023,1,454900,Benzín,Manuální,67
Mitsubishi,L200,2.5,2010,266649,245000,Nafta,Manuální,100
Mitsubishi,Colt,1.3,2011,215838,59900,Benzín,Manuální,70
Mitsubishi,Outlander,2.2,2009,225000,129990,Nafta,Manuální,115
Mitsubishi,Asx,1.6,2018,88355,220000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2016,200710,199999,Benzín,Manuální,86
Mitsubishi,Outlander,2.3,2017,79450,455000,Nafta,Automatická,110
Mitsubishi,Pajero,3.2,2014,131505,470000,Nafta,Automatická,147
Mitsubishi,Colt,1.1,2007,159809,34900,Benzín,Manuální,55
Mitsubishi,Colt,1.3,2008,227655,35000,Benzín,Manuální,70
Mitsubishi,Asx,1.0,2025,5,454960,Benzín,Manuální,67
Mitsubishi,Asx,2.0,2020,74755,419000,Benzín,Automatická,110
Mitsubishi,Colt,1.1,2008,157834,30000,Benzín,Manuální,55
Mitsubishi,Outlander,2.0,2014,93525,295000,Benzín,Manuální,110
Mitsubishi,Space Star,1.2,2023,20,327760,Benzín,Manuální,52
Mitsubishi,Eclipse Cross,1.5,2018,59154,430000,Benzín,Automatická,120
Mitsubishi,Outlander,2.3,2013,245000,199000,Nafta,Manuální,110
Mitsubishi,Asx,1.6,2014,93082,249000,Benzín,Manuální,86
Mitsubishi,Asx,2.3,2014,120835,239000,Nafta,Automatická,110
Mitsubishi,Outlander,2.0,2013,221663,260000,Hybridní,Automatická,120
Mitsubishi,Outlander,2.2,2011,98000,215000,Nafta,Automatická,115
Mitsubishi,Colt,1.0,2025,5,406960,Benzín,Manuální,67
Mitsubishi,Colt,1.0,2024,1300,427960,Benzín,Manuální,67
Mitsubishi,Asx,1.8,2011,184400,149900,Nafta,Manuální,110
Mitsubishi,Outlander,2.0,2016,119889,359900,Benzín,Manuální,110
Mitsubishi,Asx,1.6,2015,83534,269000,Benzín,Manuální,86
Mitsubishi,Outlander,2.0,2009,171890,159999,Nafta,Manuální,123
Mitsubishi,Space Star,1.0,2020,26415,220000,Benzín,Manuální,52
Mitsubishi,Space Star,1.3,2000,245300,35000,Benzín,Manuální,63
Mitsubishi,Colt,1.3,2009,128043,70000,Benzín,Manuální,70
Mitsubishi,Space Star,1.2,2024,10,288760,Benzín,Manuální,52
Mitsubishi,Asx,1.6,2016,113960,214000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2012,147242,180000,Benzín,Manuální,86
Mitsubishi,Eclipse Cross,1.5,2018,100323,410000,Benzín,Automatická,120
Mitsubishi,Pajero,3.2,2016,248734,400000,Nafta,Automatická,140
Mitsubishi,Asx,1.6,2015,59200,290000,Benzín,Manuální,86
Mitsubishi,Asx,1.8,2011,130922,190000,Nafta,Manuální,110
Mitsubishi,Asx,2.3,2014,74259,240000,Nafta,Automatická,110
Mitsubishi,Lancer,1.8,2009,105420,179900,Benzín,Manuální,105
Mitsubishi,Outlander,2.3,2011,200000,222000,Nafta,Manuální,130
Mitsubishi,Outlander,2.3,2018,202519,270000,Nafta,Manuální,110
Mitsubishi,L200,2.4,2006,220445,189900,Nafta,Manuální,100
Mitsubishi,Grandis,2.0,2006,159570,89000,Nafta,Manuální,100
Mitsubishi,Space Star,1.2,2023,18503,320000,Benzín,Automatická,52
Mitsubishi,Lancer,1.5,2009,211000,99000,Benzín,Manuální,80
Mitsubishi,Space Star,1.2,2020,15654,260000,Benzín,Manuální,59
Mitsubishi,Space Star,1.0,2019,27000,200000,Benzín,Manuální,52
Mitsubishi,Asx,1.6,2016,103410,270000,Benzín,Manuální,86
Mitsubishi,Lancer,1.6,2016,48000,249900,Benzín,Manuální,86
Mitsubishi,Space Star,1.2,2020,29030,300000,Benzín,Automatická,59
Mitsubishi,Asx,2.3,2015,86063,270000,Nafta,Automatická,110
Mitsubishi,Pajero,3.2,2017,223327,350000,Nafta,Automatická,140
Mitsubishi,Outlander,2.3,2019,127655,460000,Nafta,Automatická,110
Mitsubishi,Outlander,2.0,2016,241751,280000,Benzín,Automatická,110
Mitsubishi,Lancer,2.0,2009,132200,120000,Nafta,Manuální,103
Mitsubishi,Asx,1.8,2013,138902,180000,Nafta,Manuální,110
Mitsubishi,Lancer,1.8,2010,85911,189900,Benzín,Manuální,105
Mitsubishi,Eclipse Cross,1.5,2018,146654,389000,Benzín,Automatická,120
Mitsubishi,Asx,2.0,2020,86223,489000,Benzín,Automatická,110
Mitsubishi,Outlander,2.3,2012,262354,189900,Nafta,Manuální,130
Mitsubishi,Colt,1.0,2024,6,452960,Benzín,Manuální,67
Mitsubishi,Asx,1.6,2014,86393,260000,Benzín,Manuální,86
Mitsubishi,Outlander,2.3,2013,231349,169900,Nafta,Manuální,110
Mitsubishi,Colt,1.3,2010,224543,64900,Benzín,Automatická,70
Mitsubishi,Outlander,2.2,2010,115396,200000,Nafta,Automatická,115
Mitsubishi,Asx,1.8,2012,195513,149000,Nafta,Manuální,110
Mitsubishi,Space Star,1.0,2015,59590,129000,Benzín,Manuální,52
Mitsubishi,Lancer,1.8,2009,126601,125000,Benzín,Manuální,105
Mitsubishi,Colt,1.1,2008,143785,69000,Benzín,Manuální,55
Mitsubishi,Colt,1.5,2007,160000,39000,Benzín,Manuální,80
Mitsubishi,Asx,1.6,2017,137404,280000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2019,101599,280000,Benzín,Manuální,86
Mitsubishi,Asx,1.6,2017,95660,300000,LPG + benzín,Manuální,86
Mitsubishi,Outlander,2.3,2011,376000,125000,Nafta,Manuální,130
Mitsubishi,Outlander,2.0,2009,154993,135000,Nafta,Manuální,103
Mitsubishi,Colt,1.3,2010,68986,119999,Benzín,Manuální,70
Mitsubishi,Space Star,1.2,2020,6059,240000,Benzín,Manuální,59
Mitsubishi,Asx,1.3,2023,11203,468000,Benzín,Manuální,103
Mitsubishi,Asx,1.6,2018,69659,319900,Benzín,Manuální,86
Mitsubishi,Colt,1.3,2007,159965,90000,Benzín,Automatická,70
Mitsubishi,Grandis,2.0,2010,280833,69000,Nafta,Manuální,103
Mitsubishi,Eclipse Cross,1.5,2019,24362,390000,Benzín,Manuální,120
Mitsubishi,Asx,1.6,2016,216076,279000,Nafta,Manuální,84
Mitsubishi,Outlander,2.0,2007,236055,105000,Nafta,Manuální,103
Mitsubishi,Outlander,2.0,2009,215378,120000,Nafta,Manuální,103
Mitsubishi,Outlander,2.2,2008,194155,179000,Nafta,Manuální,115
Mitsubishi,Outlander,2.3,2017,80040,430000,Nafta,Automatická,110
Mitsubishi,Outlander,2.3,2011,151420,170000,Nafta,Manuální,103
Mitsubishi,Pajero,3.2,2011,77923,470000,Nafta,Automatická,147
Mitsubishi,Colt,1.5,2008,142200,80000,Benzín,Manuální,80
Mitsubishi,Eclipse Cross,1.5,2019,77128,379000,Benzín,Manuální,120
Mitsubishi,Space Star,1.2,2019,44792,220000,Benzín,Automatická,59
Mitsubishi,Asx,1.6,2018,89429,245000,Benzín,Manuální,86
Mitsubishi,Pajero Pinin,1.8,2003,160000,40000,Benzín,Manuální,85
Mitsubishi,Colt,1.3,2007,203166,45000,Benzín,Manuální,70
Mitsubishi,Asx,1.8,2011,159100,159900,Nafta,Manuální,85
Mitsubishi,Asx,1.8,2010,266000,115000,Nafta,Manuální,110
Mitsubishi,Colt,1.1,2005,226000,55000,Benzín,Manuální,55
Mitsubishi,Asx,1.6,2017,134282,290000,Nafta,Manuální,84
Mitsubishi,Asx,1.6,2011,77009,218000,Benzín,Manuální,86
Mitsubishi,L200,2.4,2016,242670,399000,Nafta,Automatická,133
Mitsubishi,Outlander,2.0,2007,287324,99900,Nafta,Manuální,103
Mitsubishi,Pajero Pinin,1.8,2002,89138,99900,Benzín,Manuální,84
Mitsubishi,Pajero,3.2,2005,247000,159000,Nafta,Automatická,130
Mitsubishi,Outlander,2.0,2014,231000,245000,Benzín,Manuální,110
Mitsubishi,Outlander,2.0,2016,228862,229999,Benzín,Manuální,110
Mitsubishi,Pajero Sport,2.5,2013,153441,303000,Nafta,Manuální,131
Mitsubishi,Colt,1.3,2007,88717,50000,Benzín,Manuální,70
Mitsubishi,Space,1.0,2020,65000,149000,Benzín,Manuální,52
Mitsubishi,Grandis,2.0,2011,221600,104000,Nafta,Manuální,103
Mitsubishi,Outlander,2.3,2018,189252,349000,Nafta,Automatická,110
Mitsubishi,Colt,1.0,2024,10,427960,Benzín,Manuální,67
Mitsubishi,Space Star,1.8,2005,185000,39000,Benzín,Manuální,82
Mitsubishi,Outlander,2.3,2016,139790,379900,Nafta,Automatická,110
Mitsubishi,Asx,1.6,2016,143000,229000,Nafta,Manuální,84
Mitsubishi,Outlander,2.3,2018,116000,349000,Nafta,Manuální,110
Mitsubishi,Asx,1.8,2013,182000,149900,Nafta,Manuální,110
Mitsubishi,L200,2.5,2012,111200,388000,Nafta,Manuální,131
Mitsubishi,Asx,1.3,2023,1,578900,Benzín,Manuální,103
Mitsubishi,Eclipse Cross,2.4,2022,14243,799900,Benzín,Automatická,72
Mitsubishi,Eclipse Cross,2.4,2022,15400,729900,Benzín,Automatická,143
Mitsubishi,Pajero,3.2,2017,218147,589000,Nafta,Automatická,140
Mitsubishi,Outlander,2.4,2019,100969,599000,Hybridní,Automatická,165
Mitsubishi,Outlander,2.4,2021,39500,599900,Hybridní,Automatická,165
Mitsubishi,Eclipse Cross,2.4,2022,72470,617100,Hybridní,Automatická,138
Mitsubishi,L200,2.4,2019,183876,599000,Nafta,Automatická,133
Mitsubishi,Outlander,2.4,2021,35239,639990,Hybridní,Automatická,165
Mitsubishi,Outlander,2.4,2020,60274,600000,Hybridní,Automatická,165
Mitsubishi,Asx,1.3,2023,16000,549999,Benzín,Automatická,116
Mitsubishi,Asx,1.3,2025,5,630850,Benzín,Manuální,103
Mitsubishi,Pajero,3.2,2016,180994,549900,Nafta,Automatická,140
Mitsubishi,Eclipse Cross,2.4,2021,55719,609000,Hybridní,Automatická,138
Mitsubishi,L200,2.3,2020,165403,558999,Nafta,Manuální,110
Mitsubishi,Eclipse Cross,2.4,2022,20000,759000,Hybridní,Automatická,138
Mitsubishi,L200,2.4,2018,145575,558500,Nafta,Manuální,133
Mitsubishi,Outlander,2.4,2020,76749,589000,Hybridní,Automatická,165
Mitsubishi,Eclipse Cross,2.4,2023,16,849000,Hybridní,Automatická,72
Mitsubishi,Asx,1.3,2023,10915,550000,Benzín,Automatická,116
Mitsubishi,Eclipse Cross,2.4,2022,70674,622000,Hybridní,Automatická,138
Mitsubishi,Eclipse Cross,2.4,2022,71399,619000,Hybridní,Automatická,138
Mitsubishi,Colt,1.6,2023,3600,663960,Hybridní,Automatická,105
Mitsubishi,Outlander,2.4,2018,111908,530000,Hybridní,Automatická,99
Mitsubishi,L200,2.3,2020,65000,702000,Nafta,Automatická,110
Mitsubishi,Eclipse Cross,2.4,2021,50162,659000,Hybridní,Automatická,138
Mitsubishi,Outlander,2.0,2020,53156,525000,Benzín,Automatická,110
Mitsubishi,Eclipse Cross,2.4,2022,11243,615000,Hybridní,Automatická,138
Mitsubishi,Outlander,2.4,2021,60497,649000,Hybridní,Automatická,165
Mitsubishi,Eclipse Cross,2.4,2021,32000,739900,Hybridní,Automatická,138
Mitsubishi,L200,2.3,2022,52272,874999,Nafta,Automatická,110
Mitsubishi,Outlander,2.4,2020,84891,645000,Hybridní,Automatická,165
Mitsubishi,Eclipse Cross,2.4,2023,10837,729000,Hybridní,Automatická,138
Mitsubishi,Asx,1.3,2025,5,679851,Hybridní,Automatická,103
Mitsubishi,Eclipse Cross,2.4,2022,49174,599000,Hybridní,Automatická,138
Mitsubishi,Eclipse Cross,2.4,2022,15048,725000,Hybridní,Automatická,138
Mitsubishi,L200,2.3,2021,137500,639000,Nafta,Automatická,110
Mitsubishi,Outlander,2.4,2020,63167,599000,Hybridní,Automatická,165
Mitsubishi,Eclipse Cross,2.4,2022,14122,689000,Hybridní,Automatická,138
Mitsubishi,Outlander,2.4,2020,49588,639000,Hybridní,Automatická,165
Mitsubishi,Asx,1.3,2025,1,654800,Benzín,Automatická,116
Mitsubishi,Pajero,3.2,2016,81656,670000,Nafta,Automatická,140
Mitsubishi,Asx,1.6,2023,10000,589999,Hybridní,Automatická,105
Mitsubishi,Eclipse Cross,2.4,2024,5,889960,Hybridní,Automatická,138
Mitsubishi,L200,2.3,2021,55848,799000,Nafta,Automatická,127
Mitsubishi,Asx,1.3,2025,1,679800,Benzín,Automatická,116
Mitsubishi,Asx,1.3,2025,1,566800,Benzín,Manuální,103
Mitsubishi,Pajero,3.2,2017,165326,550000,Nafta,Automatická,140
Mitsubishi,Outlander,2.4,2021,44000,799000,Hybridní,Automatická,165
Mitsubishi,Eclipse Cross,2.4,2024,5,897960,Hybridní,Automatická,138
Mitsubishi,Asx,1.3,2025,1,599800,Benzín,Automatická,116
Mitsubishi,Asx,1.3,2024,6,679850,Benzín,Automatická,116
Mitsubishi,Eclipse Cross,2.4,2023,12000,972840,Hybridní,Automatická,138
Mitsubishi,L200,2.4,2017,71580,625000,Nafta,Automatická,133
Mitsubishi,L200,2.3,2020,82615,660000,Nafta,Automatická,110
Mitsubishi,Asx,1.3,2025,1,563800,Benzín,Manuální,103
Mitsubishi,Asx,1.3,2024,5,628960,Hybridní,Automatická,116
Mitsubishi,Asx,1.3,2024,26000,746900,Benzín,Automatická,116
Mitsubishi,L200,2.4,2016,127816,539900,Nafta,Manuální,113
Mitsubishi,Asx,1.6,2025,5,749850,Hybridní,Manuální,105
Mitsubishi,L200,2.3,2021,99000,798890,Nafta,Automatická,140
Mitsubishi,Asx,1.3,2024,6,628900,Benzín,Automatická,116
Mitsubishi,Asx,1.3,2024,5,577960,Benzín,Automatická,117
Mitsubishi,Pajero,3.2,2018,30230,779000,Nafta,Automatická,140
Mitsubishi,Asx,1.3,2024,5,630850,Benzín,Manuální,103
